carat,cut,clarity,depth,table,price,x,y,z
0.71,4,5,98,19,3323,201,203,141
0.74,4,5,96,59,3323,204,207,142
0.3,2,6,88,19,3323,68,156,103
0.81,0,7,116,41,3323,213,229,163
0.92,4,2,101,59,3323,249,246,171
0.92,2,2,86,49,3323,258,257,168
0.91,1,2,106,39,3323,240,236,168
0.92,0,2,128,49,3323,235,230,178
0.81,1,2,109,19,3324,223,227,162
0.9,4,3,88,59,3324,242,244,160
0.79,2,7,88,38,3324,219,226,148
0.7,2,7,86,29,3325,200,205,134
0.7,2,7,78,39,3325,206,209,133
0.7,2,7,77,39,3325,207,210,133
0.78,2,5,94,49,3325,218,222,150
0.96,2,5,83,49,3326,263,268,171
0.9,3,3,89,69,3326,244,236,159
0.78,2,2,80,59,3326,223,226,144
0.9,0,2,121,89,3326,231,226,171
0.9,3,3,60,79,3326,261,256,152
0.72,2,6,85,29,3326,211,208,138
0.9,3,2,69,69,3326,256,252,155
0.9,3,3,63,89,3326,264,260,156
0.73,2,4,96,49,3327,206,209,51
0.79,2,2,81,19,3328,227,233,148
0.73,2,5,90,39,3328,207,209,140
0.74,4,6,100,39,3328,205,203,143
0.82,2,3,77,39,3328,237,244,152
0.88,2,2,85,39,3328,245,250,161
1.27,2,0,91,39,3328,322,318,211
0.88,2,3,90,49,3329,239,252,163
0.72,2,4,93,19,3330,204,207,140
0.7,2,2,87,39,3330,201,204,135
0.7,2,2,79,39,3330,206,209,133
0.7,2,2,84,39,3330,201,203,133
0.71,4,7,104,39,3332,196,201,142
0.71,4,4,109,49,3332,195,197,143
0.71,2,6,82,69,3332,201,207,133
0.77,2,5,77,39,3332,220,225,142
0.71,2,4,86,29,3332,203,208,136
0.9,0,2,118,89,3332,236,234,173
0.9,1,2,106,89,3332,239,237,168
0.92,2,4,92,39,3332,254,251,169
0.98,0,3,134,39,3332,243,234,186
0.6,4,6,80,59,3333,173,177,114
0.71,4,4,93,59,3333,199,202,137
0.93,3,3,68,79,3333,267,263,161
0.9,4,5,52,99,3334,260,267,150
0.9,4,5,52,99,3334,260,267,150
0.78,4,5,85,59,3334,221,224,146
0.3,2,5,88,29,605,68,226,51
0.72,2,7,84,39,3334,206,208,136
0.95,4,3,58,69,3335,269,283,158
0.92,1,3,46,107,3335,267,272,150
0.7,2,4,88,49,3335,200,207,136
0.94,3,3,87,49,3335,260,253,168
0.64,2,7,78,39,3336,186,190,121
0.61,2,7,69,49,3336,184,189,115
0.75,2,2,83,29,3336,219,221,143
0.75,2,2,86,39,3336,215,218,143
1.01,3,2,95,59,3337,271,265,180
0.61,4,1,85,59,3337,170,178,116
0.99,0,2,75,115,3337,273,266,168
1.01,3,3,57,69,3337,285,281,165
0.72,4,7,102,39,3338,199,202,142
0.9,4,5,88,107,3338,244,235,158
0.9,3,5,80,99,3338,250,245,158
0.81,2,2,81,49,3338,239,235,152
0.9,2,3,93,29,3338,252,247,167
0.71,4,7,102,59,3340,195,200,140
0.91,1,3,104,69,3340,242,247,171
0.91,4,5,98,59,3340,238,247,166
0.91,1,3,100,89,3340,232,259,51
0.92,1,3,110,59,3340,242,246,174
0.91,1,3,101,49,3340,239,244,167
0.74,2,4,88,27,3340,212,214,142
1.02,1,3,39,99,3342,297,290,159
0.73,2,6,87,39,3342,214,207,140
0.71,2,5,79,39,3342,208,210,134
0.73,2,4,88,29,3342,205,210,139
0.73,2,4,76,59,3342,212,218,136
0.9,4,3,102,79,3342,238,234,164
0.9,0,3,113,49,3342,244,241,175
0.78,3,4,74,49,3342,231,226,143
0.78,2,5,79,39,3343,220,227,143
0.77,3,4,89,79,3343,213,208,141
0.57,2,6,81,39,3343,171,168,111
0.71,4,5,93,59,3344,200,204,138
1.0,3,0,92,69,3344,265,270,178
0.91,2,2,111,79,605,68,65,51
0.72,2,5,85,29,3344,203,210,136
0.92,4,2,105,59,3345,243,250,173
0.7,2,4,91,19,3345,198,202,135
0.78,2,2,84,39,3345,225,232,149
0.77,2,2,93,39,3345,217,222,149
0.97,3,3,56,59,3346,275,273,159
0.53,2,7,84,39,3346,152,155,103
0.73,2,5,83,49,3346,212,214,139
0.3,2,2,88,39,3346,68,65,51
0.91,3,3,98,69,3346,248,244,168
0.91,3,3,97,49,3346,247,243,167
0.71,3,6,49,59,3347,223,219,124
0.83,3,2,90,79,3347,232,229,154
0.7,3,6,86,79,3348,198,194,130
0.7,2,6,90,29,3348,200,197,134
0.9,1,3,81,89,3348,242,248,157
1.0,0,3,126,59,3348,254,259,193
1.01,3,0,62,89,3348,282,277,166
1.01,1,3,109,59,3349,257,263,185
0.91,1,3,109,99,3349,237,233,168
0.71,3,1,97,79,3349,205,198,140
0.77,4,4,96,59,3350,210,217,147
0.9,4,3,103,49,3350,240,245,169
0.9,1,2,53,39,3350,68,265,150
0.77,4,5,98,59,3351,212,216,148
0.94,4,3,91,69,3351,251,258,169
0.63,2,7,80,39,3351,184,186,120
0.76,2,5,70,39,3352,223,226,138
0.72,2,7,81,39,3352,207,211,135
0.72,2,7,88,29,3352,203,207,137
0.72,2,7,80,49,3352,207,208,134
0.53,2,6,83,19,3352,156,154,103
1.05,3,3,96,39,3352,285,279,190
0.3,2,3,88,69,605,68,285,187
0.74,3,5,61,79,3353,220,222,131
0.73,4,4,89,79,3353,202,210,138
0.9,4,3,99,69,3353,242,248,168
0.76,2,4,79,19,3353,217,220,140
0.9,1,5,53,115,3353,254,257,146
0.9,1,3,81,79,3353,244,252,159
0.94,0,3,128,4,3353,244,249,188
0.81,2,2,87,49,3353,232,228,152
0.71,4,7,89,79,3354,200,203,135
1.07,1,0,111,69,3354,268,274,193
0.7,2,6,87,59,3354,198,205,134
0.71,2,4,92,49,3354,198,202,136
0.71,2,1,98,49,3354,199,203,140
0.81,2,5,82,29,3355,234,238,152
0.96,3,2,88,49,3355,265,263,173
1.28,2,0,87,39,3355,326,323,211
0.8,3,2,83,59,3356,224,228,147
0.89,4,3,70,79,3356,249,253,154
0.77,3,4,95,59,3357,213,219,148
0.77,2,4,93,49,3357,219,221,149
0.8,2,1,92,59,3357,221,227,151
0.9,1,2,106,59,3357,236,244,169
0.82,2,3,89,49,3357,235,232,155
0.91,1,2,108,69,3357,244,234,170
0.74,3,4,96,69,3357,207,199,140
0.74,4,4,102,29,3357,209,207,147
0.9,4,4,72,59,3358,253,259,158
0.7,4,4,75,49,3358,203,206,129
0.93,0,2,112,49,3358,245,241,175
0.7,2,4,71,49,3359,205,210,128
1.02,4,3,99,59,3359,269,266,183
0.93,2,2,87,49,3359,254,253,166
0.78,3,4,77,49,3360,225,219,140
0.7,2,5,82,29,3360,202,206,133
0.71,2,2,87,29,3360,205,208,137
0.71,2,2,76,49,3360,211,215,135
1.01,3,3,83,99,3360,272,269,174
1.0,3,3,62,79,3360,286,281,168
1.0,1,2,111,49,3360,260,257,185
1.0,4,3,88,39,3360,68,282,161
1.0,2,0,98,49,3360,266,264,180
1.0,3,3,66,89,3360,255,249,152
1.0,3,2,90,99,3360,270,265,177
0.51,3,2,95,99,3360,140,127,96
1.0,4,2,88,107,605,68,65,166
0.7,2,4,93,49,3361,196,199,135
0.82,2,2,89,39,3361,235,232,155
0.78,2,2,81,39,3362,223,232,145
0.8,2,2,83,59,3362,227,232,149
0.91,3,3,81,79,3363,251,249,160
0.76,2,6,89,39,3363,212,220,144
0.63,2,1,87,39,3363,181,183,122
0.82,1,5,77,101,3363,228,236,147
0.91,2,3,71,49,3363,262,259,160
0.91,3,3,95,59,3363,248,246,167
0.91,1,2,108,49,3363,248,240,173
0.3,2,3,97,39,605,246,244,51
0.82,2,4,83,39,3364,231,236,151
0.7,3,4,93,69,3365,200,195,135
0.75,4,5,91,39,3365,210,215,143
0.95,4,4,92,49,3365,256,261,172
0.83,4,2,103,59,3365,224,229,159
0.8,1,5,101,69,3365,213,218,151
0.74,3,4,95,39,3365,211,208,144
0.71,2,2,87,39,3366,199,203,134
1.13,2,0,80,39,605,307,65,51
0.76,4,1,94,49,3367,211,214,145
0.3,4,3,88,39,3368,68,248,51
0.9,4,2,98,39,3368,240,65,51
0.9,4,3,94,39,3368,244,249,166
0.8,3,5,88,89,3369,230,222,150
0.69,1,7,83,89,3369,192,196,127
0.8,4,5,100,29,3369,221,219,153
0.8,2,5,95,19,3369,226,222,153
0.73,3,4,80,59,3370,208,214,136
0.73,2,4,91,39,3370,206,211,141
0.73,4,4,77,89,3370,210,212,134
0.84,1,5,104,69,3370,220,225,157
0.7,2,5,79,39,3370,207,212,134
0.9,4,3,49,79,3371,255,258,144
0.9,4,3,78,89,3371,246,249,157
0.3,2,7,88,39,3371,68,204,51
0.71,2,7,87,39,3371,203,207,136
0.9,3,3,51,79,3371,265,263,150
0.86,3,2,94,59,3372,232,238,159
0.87,2,5,91,49,3372,239,244,161
0.76,2,4,84,39,3372,213,218,141
0.71,2,5,92,39,3372,205,201,138
0.82,4,2,88,79,3373,227,232,152
0.52,2,6,89,19,3373,146,149,102
0.81,2,2,83,39,3373,232,235,151
0.72,4,7,61,79,3374,218,214,128
0.74,2,5,85,39,3374,212,217,141
0.7,4,4,96,59,3375,196,199,137
0.72,4,4,109,49,3375,199,202,146
0.9,0,5,124,29,3375,232,228,174
1.23,3,0,76,69,3375,327,323,204
0.71,4,7,85,79,3376,201,205,134
0.93,1,3,81,99,3376,248,258,162
0.91,3,5,92,89,3376,249,248,166
0.7,2,5,78,39,3376,207,210,133
0.3,2,2,85,29,605,68,65,136
0.91,3,3,72,89,3376,259,253,158
1.01,2,0,90,19,3377,273,276,182
0.79,2,5,61,49,3377,233,238,139
0.92,3,3,91,69,3377,246,252,166
0.9,3,3,51,79,3377,270,265,152
0.7,3,7,74,79,3377,205,203,128
0.3,2,2,88,29,3377,68,249,165
0.9,3,2,98,79,3377,239,230,161
0.5,1,1,100,69,3378,130,135,98
0.5,4,1,97,69,3378,130,140,98
1.03,3,3,88,59,3378,278,284,185
0.73,2,1,84,29,3378,211,213,139
0.62,2,1,71,49,3378,185,192,116
0.95,4,2,103,59,3378,250,248,173
0.91,4,3,102,59,3379,246,241,169
0.91,3,3,53,79,3379,265,263,151
0.91,3,3,68,79,3379,259,255,156
0.82,2,2,89,19,3380,229,235,154
0.7,1,6,53,99,3380,211,213,121
0.71,2,4,88,49,3380,203,197,134
0.71,3,7,58,69,3380,219,213,126
0.8,4,4,103,49,3381,218,222,155
0.71,2,2,84,39,605,202,206,51
0.92,1,2,101,59,3382,245,250,171
0.91,4,3,102,49,3382,241,250,170
0.6,2,7,87,29,3382,172,176,117
0.3,4,2,80,59,405,59,62,44
0.3,2,3,88,39,405,68,65,46
0.31,4,5,61,69,406,69,73,42
0.3,4,5,95,39,407,58,59,49
0.3,4,5,75,39,407,63,65,44
0.25,4,5,87,49,407,36,39,32
0.25,4,5,98,19,407,35,37,36
0.27,4,4,106,79,407,34,40,40
0.27,4,2,80,49,407,51,54,39
0.3,2,5,91,39,407,59,60,48
0.3,2,5,92,29,407,63,65,51
0.32,2,3,81,39,407,75,78,54
0.3,2,2,88,59,407,56,64,47
0.3,2,2,97,9,407,59,62,51
0.25,2,2,91,39,407,68,40,34
0.24,2,5,86,49,408,28,29,27
0.3,2,3,68,39,408,72,74,46
0.3,2,3,88,39,408,64,68,51
0.31,1,3,100,29,408,62,64,54
0.31,3,2,81,59,408,65,68,48
0.31,2,2,95,39,408,61,65,52
0.31,3,4,75,79,408,65,70,46
0.31,4,2,82,89,408,65,70,49
0.31,4,3,98,49,408,63,66,54
0.31,1,2,103,39,408,59,63,54
0.31,4,3,86,69,408,61,65,48
0.31,3,4,86,69,408,62,64,48
0.31,3,2,83,69,408,66,68,49
0.31,4,3,98,59,408,65,67,55
0.31,4,2,98,49,408,63,65,54
0.34,4,2,96,39,566,73,77,60
0.27,4,7,65,89,567,55,58,35
0.27,4,7,62,110,567,47,50,29
0.35,4,5,69,39,567,92,95,59
0.3,4,2,88,89,605,54,65,33
0.32,2,7,90,24,567,69,73,55
0.32,2,7,88,28,567,67,70,52
0.3,2,7,93,19,567,61,61,51
0.3,2,5,94,19,567,61,64,51
0.3,4,4,86,107,567,60,57,45
0.3,3,4,84,89,567,59,54,43
0.28,3,5,64,89,567,59,56,35
0.27,3,5,64,89,567,57,54,34
0.4,1,4,108,39,567,97,100,80
0.3,1,2,104,39,567,57,63,51
0.33,1,2,99,29,567,69,71,58
0.33,1,2,99,29,567,73,77,61
0.33,2,2,88,39,567,75,78,57
0.3,2,5,71,49,568,65,70,44
0.3,2,5,89,49,568,58,61,47
0.3,2,2,81,29,568,68,65,68
0.38,2,3,88,29,568,98,100,71
0.3,2,2,77,39,605,100,105,51
0.39,2,2,78,39,568,102,104,69
0.31,2,2,80,29,568,68,71,49
0.36,3,4,88,69,568,84,91,64
0.3,4,5,78,49,568,63,65,45
0.36,1,5,105,29,568,80,83,68
0.36,4,5,78,79,568,86,91,60
0.36,3,5,77,69,568,89,93,61
0.9,0,2,132,69,3382,228,223,176
0.9,4,5,100,19,3382,241,240,166
1.02,2,0,83,39,3382,280,278,179
0.7,2,4,73,39,3384,68,65,131
0.7,2,4,87,29,3384,198,202,133
0.7,2,4,74,49,3384,204,210,131
0.79,2,2,88,49,3384,223,227,149
0.95,0,3,112,79,3384,237,234,170
0.71,3,1,70,89,3384,211,207,129
0.76,2,5,80,49,3384,222,220,142
0.78,4,2,66,49,3385,229,234,140
0.9,3,5,59,69,3385,259,256,151
0.9,3,3,96,89,3385,245,241,165
0.72,2,5,83,39,3385,202,208,134
0.91,4,3,108,89,3387,236,240,169
0.3,4,3,88,39,3387,244,252,163
0.9,3,2,94,59,3387,243,240,163
0.9,3,2,78,69,3387,247,243,155
0.9,3,2,89,89,3387,68,239,159
0.9,4,2,91,107,3387,244,238,161
0.9,3,2,96,99,3387,240,237,162
0.9,0,2,122,39,3387,242,236,178
0.9,0,4,120,79,3387,231,227,171
0.77,2,4,89,49,3387,219,215,145
0.9,4,2,102,59,3387,247,243,170
0.9,3,2,82,79,3387,244,240,156
1.0,0,2,155,29,3387,237,219,193
1.01,2,0,88,49,3388,268,273,177
0.91,4,3,86,69,3388,248,255,164
0.9,4,2,98,29,3388,243,248,168
0.9,4,2,100,69,3388,239,246,167
1.1,3,3,60,69,3388,311,306,183
0.74,2,6,89,39,3388,209,213,141
0.7,3,7,78,69,3389,195,202,131
0.74,4,4,77,69,3389,221,217,139
0.73,2,5,70,29,3389,216,221,135
0.78,2,2,90,39,3389,68,226,150
0.88,3,3,77,89,3390,247,245,155
0.79,2,3,78,49,3390,231,226,146
0.9,1,2,106,89,3391,236,240,168
0.9,4,3,80,49,3391,250,255,161
0.72,2,5,88,39,605,213,217,51
0.72,2,5,82,39,3391,208,214,137
1.06,3,3,97,69,3391,274,271,185
0.84,4,7,85,39,3392,234,239,155
0.91,3,2,48,69,3392,276,270,153
0.85,2,2,82,39,3392,237,244,155
1.04,3,3,69,59,3392,296,288,178
1.04,3,3,84,69,3392,282,279,182
0.77,1,4,61,39,3393,229,235,137
0.3,2,2,88,39,3393,199,65,51
0.83,3,5,88,69,3393,231,227,152
0.76,4,7,83,69,3394,214,222,142
0.94,4,3,87,49,3394,252,261,168
1.01,3,0,66,59,3394,288,285,173
1.01,1,2,52,110,3394,282,280,160
1.01,3,3,87,89,3394,265,261,172
1.01,3,3,77,39,605,273,267,170
1.05,4,3,77,79,3395,282,291,180
0.3,2,2,88,39,605,68,212,51
0.3,2,7,90,19,3397,68,176,51
0.81,2,5,83,29,3397,231,238,152
0.79,4,4,54,49,3398,239,246,139
0.3,1,2,88,39,3398,68,65,165
0.9,3,5,87,59,3398,249,255,165
0.9,4,3,91,59,3398,246,252,166
0.9,3,5,86,69,3398,246,253,163
0.9,4,5,92,59,3398,243,248,164
0.9,1,5,93,69,3398,237,245,162
0.9,1,4,96,49,3398,238,248,165
0.85,3,3,53,79,3398,254,253,145
0.81,2,5,76,79,3398,229,232,145
1.01,1,2,96,59,3399,259,265,177
1.01,1,3,94,69,3399,255,267,175
1.01,1,3,86,99,3399,259,267,171
0.7,2,4,84,29,3399,199,202,132
0.7,2,4,84,39,3399,196,203,131
0.92,3,2,53,49,3400,270,269,154
0.9,1,2,111,99,3400,231,239,169
0.88,3,5,79,59,3400,250,247,158
0.92,2,2,90,29,3400,256,251,168
0.74,3,4,79,59,3401,215,212,137
0.9,1,3,100,49,3401,237,247,167
0.9,1,3,102,79,3401,233,239,164
0.78,4,4,74,49,3401,226,232,143
0.76,2,5,86,29,3401,216,220,144
0.76,2,2,80,39,3401,68,222,51
0.74,2,6,87,19,3402,211,215,141
0.81,3,4,85,69,3402,238,227,152
0.75,2,4,88,29,3402,219,214,147
1.14,0,3,112,29,3403,287,286,204
0.7,3,1,97,69,3403,197,190,121
0.85,2,2,90,39,3403,237,241,159
0.91,3,3,88,99,3403,256,248,166
0.81,4,4,93,49,3404,225,227,153
0.71,2,4,83,49,3404,201,205,133
0.71,2,4,79,39,3404,206,209,133
0.3,2,4,83,39,605,204,207,134
0.81,2,2,91,49,3404,226,230,153
0.91,4,3,98,69,3405,243,249,168
0.72,4,1,101,19,3405,195,204,141
0.71,2,5,90,29,3405,203,207,138
1.0,3,0,92,69,3405,269,266,178
0.71,4,4,100,49,3406,194,198,138
0.71,2,4,81,39,3406,206,208,134
0.9,4,2,78,59,3407,250,255,160
0.9,4,2,86,39,3407,250,256,165
0.9,3,2,74,79,3407,253,247,156
0.92,0,2,124,49,3407,241,239,180
1.04,1,2,110,59,3407,273,266,192
0.9,3,2,74,89,3407,247,244,153
0.91,1,3,109,99,3408,232,238,168
0.91,4,3,52,107,3408,260,256,147
0.83,2,5,88,39,3408,236,65,154
0.72,2,4,80,39,3409,209,214,136
0.3,2,2,73,39,605,68,65,134
0.72,2,2,76,49,3409,208,211,133
0.7,3,4,93,79,3410,198,193,134
0.73,4,5,73,69,3411,207,215,132
0.73,2,4,75,49,3411,216,212,135
1.01,1,3,109,59,3411,262,258,185
1.01,2,3,88,69,3411,68,267,174
1.07,2,0,89,29,3412,286,291,190
0.73,2,5,95,9,3412,207,210,143
0.74,4,7,81,39,3413,216,221,141
0.79,2,4,88,39,3413,222,224,148
0.81,2,2,71,39,3413,236,245,148
0.91,3,2,77,59,3414,257,254,161
0.76,4,4,89,59,3415,215,220,145
1.07,2,2,83,19,3415,295,292,189
0.77,4,7,103,69,3415,208,203,146
1.07,1,0,111,69,3415,273,269,193
1.21,1,0,108,69,3415,309,305,214
1.0,3,2,95,49,3416,271,265,180
0.74,1,4,102,29,3416,207,209,147
0.74,4,4,96,69,3416,199,207,140
0.92,4,3,96,69,3417,245,248,167
0.79,2,7,92,39,3417,222,225,151
0.72,2,7,85,29,3417,208,211,138
0.72,2,7,86,29,3417,206,208,137
0.3,3,2,88,59,3417,68,288,170
0.9,4,4,92,59,605,68,65,166
0.9,2,4,89,49,3418,247,250,164
0.3,2,3,62,89,3418,68,65,152
0.86,0,5,133,20,3418,220,228,175
1.09,4,3,99,59,3418,282,278,191
0.8,4,5,74,107,3419,225,221,140
0.7,2,4,73,39,3419,209,214,132
0.7,2,4,85,49,3419,202,205,134
0.75,2,2,82,39,3419,214,220,141
0.7,1,4,52,89,3419,216,220,124
0.7,1,4,52,79,3419,215,218,123
0.96,4,3,70,107,3419,267,262,162
0.96,1,3,108,99,3419,247,245,174
0.72,4,7,104,69,3420,196,201,142
0.78,4,4,77,49,3420,225,219,140
0.3,2,2,88,39,3420,202,205,136
0.3,2,6,88,39,605,68,65,155
0.8,2,2,73,49,3420,233,239,147
0.93,4,3,103,59,3420,245,237,168
1.01,3,3,98,79,3421,269,263,182
0.71,2,5,88,29,3421,203,208,137
0.71,2,2,80,29,3421,207,211,135
0.59,2,6,88,49,3422,68,176,110
0.81,2,4,86,39,3422,228,232,151
0.81,2,2,83,49,3422,232,238,152
0.9,1,3,87,99,3422,245,250,162
1.0,1,5,44,59,3422,290,288,160
0.3,0,5,88,89,3422,68,65,185
0.91,1,2,108,49,3423,239,249,173
0.91,3,3,81,79,3423,248,252,160
0.91,3,3,95,59,3423,245,249,167
0.91,2,3,71,49,3423,258,263,160
0.76,2,6,86,49,3423,213,217,142
0.9,1,5,47,107,3423,263,267,148
0.9,1,2,91,110,605,68,65,51
1.09,1,3,42,89,3424,313,307,170
0.76,2,4,84,39,3424,216,221,143
0.9,1,3,103,99,3425,240,245,169
0.7,3,4,80,79,3425,200,202,130
0.71,4,4,88,9,3425,203,207,137
0.91,2,3,90,49,3425,249,256,167
0.93,1,3,113,42,3425,239,246,175
0.91,1,2,107,79,3425,244,240,171
1.04,1,3,110,69,3425,278,270,195
1.0,0,2,117,59,3427,260,255,188
1.0,4,3,50,107,3427,284,281,160
0.72,2,5,85,29,3427,211,208,138
1.02,1,3,54,110,3427,263,258,149
1.0,3,3,75,69,3427,276,273,171
0.9,1,2,111,49,3427,239,233,170
0.9,2,3,95,29,3428,242,249,166
0.82,2,2,79,39,3428,237,240,152
0.3,2,5,88,39,3428,215,208,154
1.05,2,5,90,39,3428,283,282,187
0.77,4,5,99,49,3428,217,214,150
0.77,3,5,80,69,3428,222,217,141
0.77,3,5,81,79,3428,223,220,143
0.7,4,7,83,59,3429,198,202,131
0.78,4,5,90,59,3429,217,221,147
0.8,3,5,84,59,3429,229,235,151
0.8,2,5,95,19,3429,222,226,153
0.8,1,5,100,29,3429,219,221,153
0.73,2,5,84,39,3429,211,213,139
0.89,2,3,92,39,3429,235,240,159
0.73,2,1,82,69,3429,208,214,137
0.9,3,5,66,89,3431,253,245,150
0.9,3,5,92,79,3431,247,238,162
0.76,2,5,89,39,3431,214,218,51
0.71,2,4,85,39,3431,203,206,134
0.71,2,4,86,49,3431,200,204,134
0.71,2,4,85,49,3431,201,206,134
0.71,2,4,84,29,3431,202,206,134
0.71,2,4,83,29,3431,203,208,135
0.71,2,4,75,49,3431,207,211,132
0.71,2,4,86,29,3431,202,207,136
0.79,4,2,65,49,3432,227,230,138
0.74,2,5,80,39,3434,213,216,138
0.91,4,3,72,89,3435,252,260,158
0.75,2,5,87,49,3435,212,214,141
0.71,2,4,82,49,3435,212,209,137
0.79,1,4,45,59,3436,237,246,133
0.9,4,3,110,79,3437,233,241,170
0.9,4,2,96,59,3437,244,248,167
0.3,4,2,96,39,605,68,250,168
0.9,3,2,94,99,3437,244,243,164
0.9,0,2,119,39,3437,239,237,176
0.93,3,3,98,69,3437,247,243,167
0.93,3,2,77,89,3437,255,252,160
0.3,4,3,88,39,605,262,65,151
0.91,4,3,68,79,3438,254,260,156
0.73,2,5,76,39,3438,213,216,136
0.82,2,2,81,29,3439,237,240,153
1.01,2,0,90,19,3439,275,274,182
0.73,2,5,88,39,3440,205,209,138
0.85,2,3,75,29,3441,245,251,155
0.8,3,2,97,79,3441,225,220,153
0.73,4,7,87,69,3442,203,215,139
0.53,2,6,89,49,3442,146,149,102
0.77,2,5,81,39,3442,218,221,142
0.86,2,3,87,29,3442,242,246,160
0.82,4,6,96,59,3443,226,230,156
0.76,1,5,103,29,3443,212,216,151
0.76,2,5,80,49,3443,220,222,142
1.0,0,3,125,89,3443,244,243,184
1.09,0,5,114,59,3443,279,273,198
1.22,4,3,103,59,3443,311,307,212
1.03,2,0,79,29,3444,282,286,180
0.71,4,1,70,89,3444,207,211,129
1.03,3,0,91,69,3444,273,278,183
1.02,3,2,57,99,3444,282,275,162
0.78,3,4,93,49,3444,225,221,151
0.9,4,5,82,59,3445,247,258,162
0.9,4,3,88,69,3445,245,251,163
0.9,3,3,72,59,3445,256,262,160
0.9,4,3,79,29,3445,252,258,162
0.9,2,2,95,39,3445,252,248,169
0.7,1,7,93,59,3445,199,206,138
0.91,4,2,99,107,3445,247,243,168
0.78,3,4,83,59,3446,224,229,147
0.51,2,1,88,39,3446,145,149,101
0.76,2,4,84,39,3446,218,222,144
0.51,2,1,89,29,3446,143,144,100
0.7,2,4,78,39,3446,201,208,131
0.81,2,2,82,39,3446,231,237,151
0.9,4,2,94,59,3447,239,244,163
0.9,4,4,94,59,3447,245,249,166
0.9,1,4,96,69,3447,242,250,167
0.9,1,2,96,99,3447,236,241,162
0.9,4,2,78,69,3447,242,248,155
0.9,4,2,91,107,3447,237,245,161
0.9,4,2,55,69,3447,261,267,152
0.7,3,1,68,69,3447,206,210,127
0.9,1,2,89,89,3447,238,243,159
0.76,3,5,73,39,3447,229,226,142
0.7,2,5,95,49,3448,196,198,136
0.72,4,7,69,79,3449,210,213,130
1.04,4,3,84,59,3449,278,290,184
0.9,4,3,110,19,3449,239,243,172
0.9,1,2,106,39,3449,248,241,172
1.0,3,3,97,89,3450,261,255,175
1.0,1,3,111,59,3450,249,243,176
0.72,2,5,89,19,3450,207,212,140
1.0,2,3,97,39,3450,263,262,178
1.0,2,3,97,39,3450,263,262,178
1.0,3,3,78,69,3450,271,265,169
1.01,2,0,88,49,3450,272,269,177
0.7,3,7,61,19,3450,220,209,127
0.77,3,7,73,39,3450,225,221,139
1.0,3,3,53,69,3450,293,283,165
0.7,2,5,84,39,3451,201,204,133
1.02,2,7,95,49,3451,276,269,184
0.93,4,3,87,49,3452,256,263,170
0.9,4,3,99,29,3452,247,245,169
0.84,4,2,56,59,3453,247,260,147
0.73,2,2,83,39,3453,210,213,138
0.82,2,5,87,49,3453,230,227,151
0.91,3,3,77,89,3453,255,250,159
0.9,1,3,107,29,3453,246,244,173
0.74,2,5,87,49,3454,210,212,140
0.3,4,4,98,49,568,56,60,50
0.3,2,2,103,39,568,68,90,51
0.36,2,4,73,49,568,87,90,58
0.36,2,4,88,39,605,68,87,68
0.36,2,5,89,29,568,88,89,65
0.36,2,4,89,39,568,86,90,65
0.3,1,5,99,59,568,57,61,51
0.36,2,5,89,29,568,88,92,66
0.3,1,4,100,49,568,57,60,51
0.36,4,5,68,99,568,89,93,57
0.36,4,4,77,39,568,68,65,51
0.36,4,4,71,79,568,89,95,59
0.36,2,4,89,49,568,68,89,64
0.26,4,7,73,29,569,41,47,31
0.35,2,1,86,29,569,85,87,62
0.35,2,1,86,9,569,89,92,65
0.3,2,5,79,29,569,68,63,47
0.3,2,5,91,59,569,57,54,45
0.33,2,6,85,36,570,74,76,55
0.41,1,3,105,29,570,101,106,82
0.3,1,4,105,39,570,57,59,53
0.3,3,5,85,79,570,59,62,46
0.3,2,4,85,39,570,63,65,48
0.3,2,4,78,39,570,66,68,47
0.3,3,4,78,59,570,64,67,46
0.3,4,4,78,79,570,61,53,41
0.3,2,4,81,29,605,68,65,51
0.3,2,4,94,49,570,60,65,51
0.23,3,7,81,69,571,30,24,24
0.36,4,7,65,29,571,96,100,60
0.74,2,5,90,39,3454,210,212,142
0.78,2,3,82,49,3454,222,225,145
0.7,2,2,86,39,3454,201,203,134
0.96,1,3,35,99,3454,282,271,147
1.02,4,0,72,99,3455,278,284,173
1.02,3,3,82,79,3455,281,276,178
0.9,2,2,91,49,3455,243,247,163
1.02,2,3,91,39,3455,273,269,179
0.75,2,5,92,29,3456,214,211,144
0.86,2,2,91,19,3456,244,239,161
0.94,3,3,92,59,3456,254,249,168
0.71,2,4,89,39,3457,200,206,136
0.9,3,3,79,19,3457,260,259,165
1.05,3,3,77,79,3457,290,283,180
0.3,2,3,99,59,605,68,243,167
0.9,4,3,99,39,3457,249,244,169
0.9,3,3,84,59,3457,254,247,162
1.5,3,0,69,49,3457,371,360,224
1.04,4,3,96,49,3459,275,282,188
1.02,2,0,80,39,3459,278,282,178
0.9,3,7,93,89,3459,246,240,163
0.73,2,4,77,69,3459,210,214,135
0.72,3,7,68,49,3459,223,215,134
0.82,4,4,101,39,3460,227,229,159
0.8,4,4,105,39,3460,218,221,156
1.03,2,3,94,49,3461,275,272,184
0.3,4,2,86,39,605,202,65,136
1.01,0,3,119,59,3461,260,253,189
